Outlet_ID,cluster_id
OUT_04440,1
OUT_04441,1
OUT_04442,0
OUT_04443,1
OUT_04444,1
OUT_04445,1
OUT_04446,1
OUT_04447,1
OUT_04448,1
OUT_04449,0
OUT_04450,1
OUT_04451,1
OUT_04452,1
OUT_04453,1
OUT_04454,1
OUT_04455,1
OUT_04456,1
OUT_04457,1
OUT_04458,1
OUT_04459,1
OUT_04460,1
OUT_04461,1
OUT_04462,1
OUT_04463,1
OUT_04464,1
OUT_04465,1
OUT_04466,1
OUT_04467,1
OUT_04468,1
OUT_04469,1
OUT_04470,1
OUT_04471,0
OUT_04472,1
OUT_04473,1
OUT_04474,1
OUT_04475,1
OUT_04476,1
OUT_04477,1
OUT_04478,0
OUT_04479,1
OUT_04480,0
OUT_04481,1
OUT_04482,1
OUT_04483,1
OUT_04484,1
OUT_04485,1
OUT_04486,1
OUT_04487,0
OUT_04488,1
OUT_04489,0
OUT_04490,1
OUT_04491,1
OUT_04492,0
OUT_04493,1
OUT_04494,1
OUT_04495,1
OUT_04496,1
OUT_04497,1
OUT_04498,1
OUT_04499,1
OUT_04500,0
OUT_04501,1
OUT_04502,1
OUT_04503,1
OUT_04504,1
OUT_04505,1
OUT_04506,1
OUT_04507,0
OUT_04508,1
OUT_04509,0
OUT_04510,1
OUT_04511,1
OUT_04512,1
OUT_04513,1
OUT_04514,0
OUT_04515,1
OUT_04516,1
OUT_04517,1
OUT_04518,1
OUT_04519,1
OUT_04520,0
OUT_04521,1
OUT_04522,1
OUT_04523,0
OUT_04524,1
OUT_04525,1
OUT_04526,0
OUT_04527,1
OUT_04528,0
OUT_04529,1
OUT_04530,1
OUT_04531,1
OUT_04532,1
OUT_04533,0
OUT_04534,1
OUT_04535,1
OUT_04536,1
OUT_04537,1
OUT_04538,1
OUT_04539,1
OUT_04540,1
OUT_04541,1
OUT_04542,1
OUT_04543,1
OUT_04544,1
OUT_04545,1
OUT_04546,1
OUT_04547,1
OUT_04548,1
OUT_04549,1
OUT_04550,1
OUT_04551,1
OUT_04552,1
OUT_04553,1
OUT_04554,1
OUT_04555,1
OUT_04556,0
OUT_04557,1
OUT_04558,1
OUT_04559,1
OUT_04560,0
OUT_04561,1
OUT_04562,1
OUT_04563,1
OUT_04564,1
OUT_04565,1
OUT_04566,1
OUT_04567,1
OUT_04568,0
OUT_04569,0
OUT_04570,1
OUT_04571,1
OUT_04572,1
OUT_04573,1
OUT_04574,1
OUT_04575,1
OUT_04576,0
OUT_04577,1
OUT_04578,1
OUT_04579,1
OUT_04580,1
OUT_04581,1
OUT_04582,1
OUT_04583,1
OUT_04584,1
OUT_04585,1
OUT_04586,1
OUT_04587,1
OUT_04588,1
OUT_04589,1
OUT_04590,1
OUT_04591,1
OUT_04592,1
OUT_04593,0
OUT_04594,0
OUT_04595,1
OUT_04596,1
OUT_04597,1
OUT_04598,0
OUT_04599,1
OUT_04600,1
OUT_04601,1
OUT_04602,1
OUT_04603,1
OUT_04604,1
OUT_04605,1
OUT_04606,0
OUT_04607,1
OUT_04608,1
OUT_04609,0
OUT_04610,0
OUT_04611,0
OUT_04612,0
OUT_04613,0
OUT_04614,1
OUT_04615,0
OUT_04616,1
OUT_04617,1
OUT_04618,1
OUT_04619,1
OUT_04620,0
OUT_04621,1
OUT_04622,1
OUT_04623,1
OUT_04624,1
OUT_04625,1
OUT_04626,0
OUT_04627,1
OUT_04628,1
OUT_04629,1
OUT_04630,1
OUT_04631,1
OUT_04632,1
OUT_04633,1
OUT_04634,1
OUT_04635,1
OUT_04636,1
OUT_04637,1
OUT_04638,1
OUT_04639,1
OUT_04640,0
OUT_04641,1
OUT_04642,1
OUT_04643,1
OUT_04644,0
OUT_04645,1
OUT_04646,1
OUT_04647,1
OUT_04648,1
OUT_04649,1
OUT_04650,1
OUT_04651,0
OUT_04652,1
OUT_04653,1
OUT_04654,1
OUT_04655,1
OUT_04656,1
OUT_04657,1
OUT_04658,1
OUT_04659,1
OUT_04660,1
OUT_04661,1
OUT_04662,1
OUT_04663,1
OUT_04664,0
OUT_04665,1
OUT_04666,1
OUT_04667,0
OUT_04668,1
OUT_04669,1
OUT_04670,1
OUT_04671,1
OUT_04672,1
OUT_04673,1
OUT_04674,1
OUT_04675,1
OUT_04676,0
OUT_04677,1
OUT_04678,0
OUT_04679,0
OUT_04680,1
OUT_04681,1
OUT_04682,1
OUT_04683,1
OUT_04684,1
OUT_04685,1
OUT_04686,1
OUT_04687,1
OUT_04688,1
OUT_04689,1
OUT_04690,1
OUT_04691,1
OUT_04692,1
OUT_04693,1
OUT_04694,0
OUT_04695,1
OUT_04696,1
OUT_04697,1
OUT_04698,1
OUT_04699,1
OUT_04700,1
OUT_04701,0
OUT_04702,1
OUT_04703,0
OUT_04704,0
OUT_04705,1
OUT_04706,0
OUT_04707,1
OUT_04708,1
OUT_04709,1
OUT_04710,1
OUT_04711,1
OUT_04712,1
OUT_04713,0
OUT_04714,0
OUT_04715,1
OUT_04716,1
OUT_04717,1
OUT_04718,0
OUT_04719,1
OUT_04720,1
OUT_04721,1
OUT_04722,1
OUT_04723,1
OUT_04724,0
OUT_04725,1
OUT_04726,1
OUT_04727,1
OUT_04728,1
OUT_04729,1
OUT_04730,1
OUT_04731,1
OUT_04732,1
OUT_04733,0
OUT_04734,0
OUT_04735,1
OUT_04736,1
OUT_04737,0
OUT_04738,1
OUT_04739,1
OUT_04740,1
OUT_04741,1
OUT_04742,0
OUT_04743,1
OUT_04744,1
OUT_04745,1
OUT_04746,0
OUT_04747,1
OUT_04748,1
OUT_04749,1
OUT_04750,1
OUT_04751,0
OUT_04752,0
OUT_04753,1
OUT_04754,1
OUT_04755,1
OUT_04756,1
OUT_04757,1
OUT_04758,0
OUT_04759,1
OUT_04760,1
OUT_04761,1
OUT_04762,1
OUT_04763,1
OUT_04764,1
OUT_04765,1
OUT_04766,0
OUT_04767,1
OUT_04768,0
OUT_04769,1
OUT_04770,1
OUT_04771,1
OUT_04772,0
OUT_04773,1
OUT_04774,1
OUT_04775,1
OUT_04776,1
OUT_04777,1
OUT_04778,1
OUT_04779,1
OUT_04780,1
OUT_04781,1
OUT_04782,1
OUT_04783,1
OUT_04784,1
OUT_04785,1
OUT_04786,1
OUT_04787,1
OUT_04788,1
OUT_04789,1
OUT_04790,0
OUT_04791,0
OUT_04792,1
OUT_04793,1
OUT_04794,1
OUT_04795,0
OUT_04796,1
OUT_04797,1
OUT_04798,0
OUT_04799,1
OUT_04800,1
OUT_04801,1
OUT_04802,1
OUT_04803,1
OUT_04804,0
OUT_04805,1
OUT_04806,1
OUT_04807,1
OUT_04808,0
OUT_04809,1
OUT_04810,1
OUT_04811,0
OUT_04812,0
OUT_04813,1
OUT_04814,0
OUT_04815,1
OUT_04816,1
OUT_04817,1
OUT_04818,1
OUT_04819,0
OUT_04820,1
OUT_04821,1
OUT_04822,1
OUT_04823,1
OUT_04824,1
OUT_04825,1
OUT_04826,1
OUT_04827,1
OUT_04828,1
OUT_04829,1
OUT_04830,0
OUT_04831,1
OUT_04832,1
OUT_04833,1
OUT_04834,1
OUT_04835,0
OUT_04836,1
OUT_04837,1
OUT_04838,1
OUT_04839,1
OUT_04840,1
OUT_04841,1
OUT_04842,1
OUT_04843,1
OUT_04844,0
OUT_04845,1
OUT_04846,1
OUT_04847,1
OUT_04848,1
OUT_04849,1
OUT_04850,1
OUT_04851,1
OUT_04852,1
OUT_04853,0
OUT_04854,0
OUT_04855,1
OUT_04856,1
OUT_04857,0
OUT_04858,1
OUT_04859,1
OUT_04860,1
OUT_04861,1
OUT_04862,1
OUT_04863,1
OUT_04864,1
OUT_04865,1
OUT_04866,1
OUT_04867,1
OUT_04868,1
OUT_04869,0
OUT_04870,1
OUT_04871,1
OUT_04872,1
OUT_04873,0
OUT_04874,1
OUT_04875,1
OUT_04876,1
OUT_04877,1
OUT_04878,1
OUT_04879,0
OUT_04880,1
OUT_04881,1
OUT_04882,1
OUT_04883,1
OUT_04884,1
OUT_04885,0
OUT_04886,1
OUT_04887,0
OUT_04888,1
OUT_04889,1
OUT_04890,1
OUT_04891,1
OUT_04892,0
OUT_04893,1
OUT_04894,1
OUT_04895,1
OUT_04896,1
OUT_04897,1
OUT_04898,0
OUT_04899,1
OUT_04900,1
OUT_04901,1
OUT_04902,1
OUT_04903,1
OUT_04904,1
OUT_04905,1
OUT_04906,1
OUT_04907,1
OUT_04908,1
OUT_04909,1
OUT_04910,1
OUT_04911,1
OUT_04912,1
OUT_04913,0
OUT_04914,1
OUT_04915,1
OUT_04916,1
OUT_04917,1
OUT_04918,1
OUT_04919,0
OUT_04920,1
OUT_04921,1
OUT_04922,1
OUT_04923,1
OUT_04924,0
OUT_04925,0
OUT_04926,1
OUT_04927,1
OUT_04928,1
OUT_04929,1
OUT_04930,1
OUT_04931,1
OUT_04932,1
OUT_04933,1
OUT_04934,1
OUT_04935,1
OUT_04936,1
OUT_04937,1
OUT_04938,1
OUT_04939,1
OUT_04940,1
OUT_04941,0
OUT_04942,0
OUT_04943,1
OUT_04944,0
OUT_04945,1
OUT_04946,1
OUT_04947,0
OUT_04948,1
OUT_04949,1
OUT_04950,1
OUT_04951,1
OUT_04952,1
OUT_04953,0
OUT_04954,1
OUT_04955,1
OUT_04956,1
OUT_04957,1
OUT_04958,1
OUT_04959,1
OUT_04960,1
OUT_04961,1
OUT_04962,0
OUT_04963,1
OUT_04964,1
OUT_04965,1
OUT_04966,1
OUT_04967,1
OUT_04968,1
OUT_04969,1
OUT_04970,1
OUT_04971,0
OUT_04972,1
OUT_04973,0
OUT_04974,1
OUT_04975,1
OUT_04976,1
OUT_04977,1
OUT_04978,1
OUT_04979,0
OUT_04980,1
OUT_04981,1
OUT_04982,1
OUT_04983,0
OUT_04984,1
OUT_04985,0
OUT_04986,1
OUT_04987,1
OUT_04988,1
OUT_04989,1
OUT_04990,1
OUT_04991,1
OUT_04992,0
OUT_04993,1
OUT_04994,1
OUT_04995,1
OUT_04996,1
OUT_04997,1
OUT_04998,1
OUT_04999,1
OUT_05000,1
OUT_05001,1
OUT_05002,1
OUT_05003,1
OUT_05004,1
OUT_05005,1
OUT_05006,1
OUT_05007,0
OUT_05008,1
OUT_05009,1
OUT_05010,1
OUT_05011,1
OUT_05012,1
OUT_05013,1
OUT_05014,1
OUT_05015,1
OUT_05016,1
OUT_05017,1
OUT_05018,1
OUT_05019,1
OUT_05020,1
OUT_05021,1
OUT_05022,1
OUT_05023,1
OUT_05024,1
OUT_05025,1
OUT_05026,1
OUT_05027,1
OUT_05028,1
OUT_05029,1
OUT_05030,1
OUT_05031,1
OUT_05032,1
OUT_05033,1
OUT_05034,1
OUT_05035,1
OUT_05036,1
OUT_05037,1
OUT_05038,1
OUT_05039,1
OUT_05040,1
OUT_05041,1
OUT_05042,1
OUT_05043,1
OUT_05044,1
OUT_05045,0
OUT_05046,0
OUT_05047,1
OUT_05048,1
OUT_05049,1
OUT_05050,0
OUT_05051,1
OUT_05052,0
OUT_05053,1
OUT_05054,1
OUT_05055,1
OUT_05056,1
OUT_05057,1
OUT_05058,1
OUT_05059,1
OUT_05060,1
OUT_05061,1
OUT_05062,1
OUT_05063,1
OUT_05064,1
OUT_05065,1
OUT_05066,1
OUT_05067,1
OUT_05068,1
OUT_05069,1
OUT_05070,1
OUT_05071,0
OUT_05072,1
OUT_05073,1
OUT_05074,1
OUT_05075,1
OUT_05076,1
OUT_05077,1
OUT_05078,1
OUT_05079,0
OUT_05080,1
OUT_05081,1
OUT_05082,1
OUT_05083,1
OUT_05084,1
OUT_05085,1
OUT_05086,1
OUT_05087,1
OUT_05088,1
OUT_05089,1
OUT_05090,1
OUT_05091,0
OUT_05092,0
OUT_05093,1
OUT_05094,1
OUT_05095,0
OUT_05096,1
OUT_05097,0
OUT_05098,1
OUT_05099,1
OUT_05100,1
OUT_05101,0
OUT_05102,1
OUT_05103,1
OUT_05104,0
OUT_05105,1
OUT_05106,1
OUT_05107,1
OUT_05108,1
OUT_05109,1
OUT_05110,1
OUT_05111,1
OUT_05112,1
OUT_05113,1
OUT_05114,1
OUT_05115,0
OUT_05116,1
OUT_05117,1
OUT_05118,1
OUT_05119,1
OUT_05120,0
OUT_05121,1
OUT_05122,0
OUT_05123,1
OUT_05124,1
OUT_05125,1
OUT_05126,1
OUT_05127,1
OUT_05128,1
OUT_05129,1
OUT_05130,0
OUT_05131,1
OUT_05132,1
OUT_05133,0
OUT_05134,1
OUT_05135,1
OUT_05136,1
OUT_05137,1
OUT_05138,1
OUT_05139,1
OUT_05140,1
OUT_05141,1
OUT_05142,0
OUT_05143,1
OUT_05144,1
OUT_05145,1
OUT_05146,1
OUT_05147,1
OUT_05148,1
OUT_05149,1
OUT_05150,1
OUT_05151,1
OUT_05152,1
OUT_05153,1
OUT_05154,1
OUT_05155,1
OUT_05156,0
OUT_05157,0
OUT_05158,1
OUT_05159,1
OUT_05160,1
OUT_05161,0
OUT_05162,0
OUT_05163,1
OUT_05164,1
OUT_05165,1
OUT_05166,0
OUT_05167,1
OUT_05168,0
OUT_05169,1
OUT_05170,0
OUT_05171,1
OUT_05172,1
OUT_05173,1
OUT_05174,1
OUT_05175,0
OUT_05176,0
OUT_05177,1
OUT_05178,0
OUT_05179,1
OUT_05180,1
OUT_05181,0
OUT_05182,1
OUT_05183,1
OUT_05184,1
OUT_05185,0
OUT_05186,0
OUT_05187,1
OUT_05188,0
OUT_05189,1
OUT_05190,1
OUT_05191,1
OUT_05192,1
OUT_05193,1
OUT_05194,1
OUT_05195,1
OUT_05196,1
OUT_05197,0
OUT_05198,0
OUT_05199,1
OUT_05200,1
OUT_05201,0
OUT_05202,1
OUT_05203,1
OUT_05204,0
OUT_05205,0
OUT_05206,1
OUT_05207,1
OUT_05208,1
OUT_05209,1
OUT_05210,1
OUT_05211,1
OUT_05212,1
OUT_05213,1
OUT_05214,1
OUT_05215,1
OUT_05216,0
OUT_05217,1
OUT_05218,1
OUT_05219,1
OUT_05220,1
OUT_05221,1
OUT_05222,0
OUT_05223,1
OUT_05224,1
OUT_05225,1
OUT_05226,1
OUT_05227,1
OUT_05228,1
OUT_05229,1
OUT_05230,0
OUT_05231,0
OUT_05232,1
OUT_05233,0
OUT_05234,1
OUT_05235,1
OUT_05236,1
OUT_05237,1
OUT_05238,1
OUT_05239,1
OUT_05240,1
OUT_05241,1
OUT_05242,1
OUT_05243,1
OUT_05244,1
OUT_05245,1
OUT_05246,1
OUT_05247,1
OUT_05248,1
OUT_05249,1
OUT_05250,0
OUT_05251,1
OUT_05252,1
OUT_05253,1
OUT_05254,1
OUT_05255,0
OUT_05256,0
OUT_05257,0
OUT_05258,1
OUT_05259,0
OUT_05260,1
OUT_05261,1
OUT_05262,1
OUT_05263,1
OUT_05264,0
OUT_05265,1
OUT_05266,1
OUT_05267,1
OUT_05268,1
OUT_05269,0
OUT_05270,1
OUT_05271,0
OUT_05272,0
OUT_05273,1
OUT_05274,1
OUT_05275,1
OUT_05276,1
OUT_05277,1
OUT_05278,1
OUT_05279,1
OUT_05280,0
OUT_05281,1
OUT_05282,1
OUT_05283,1
OUT_05284,1
OUT_05285,1
OUT_05286,0
OUT_05287,0
OUT_05288,1
OUT_05289,1
OUT_05290,1
OUT_05291,1
OUT_05292,0
OUT_05293,1
OUT_05294,1
OUT_05295,1
OUT_05296,1
OUT_05297,0
OUT_05298,1
OUT_05299,0
OUT_05300,1
OUT_05301,1
OUT_05302,0
OUT_05303,1
OUT_05304,1
OUT_05305,1
OUT_05306,1
OUT_05307,1
OUT_05308,1
OUT_05309,1
OUT_05310,1
OUT_05311,1
OUT_05312,1
OUT_05313,1
OUT_05314,1
OUT_05315,1
OUT_05316,1
OUT_05317,1
OUT_05318,0
OUT_05319,1
OUT_05320,1
OUT_05321,1
OUT_05322,1
OUT_05323,1
OUT_05324,1
OUT_05325,0
OUT_05326,1
OUT_05327,1
OUT_05328,1
OUT_05329,0
OUT_05330,1
OUT_05331,1
OUT_05332,0
OUT_05333,0
OUT_05334,1
OUT_05335,1
OUT_05336,1
OUT_05337,1
OUT_05338,1
OUT_05339,1
OUT_05340,0
OUT_05341,1
OUT_05342,1
OUT_05343,1
OUT_05344,1
OUT_05345,1
OUT_05346,1
OUT_05347,1
OUT_05348,1
OUT_05349,0
OUT_05350,1
OUT_05351,0
OUT_05352,1
OUT_05353,1
OUT_05354,1
OUT_05355,0
OUT_05356,1
OUT_05357,0
OUT_05358,0
OUT_05359,1
OUT_05360,1
OUT_05361,1
OUT_05362,1
OUT_05363,1
OUT_05364,1
OUT_05365,1
OUT_05366,0
OUT_05367,1
OUT_05368,1
OUT_05369,1
OUT_05370,1
OUT_05371,1
OUT_05372,1
OUT_05373,1
OUT_05374,1
OUT_05375,0
OUT_05376,1
OUT_05377,0
OUT_05378,1
OUT_05379,1
OUT_05380,1
OUT_05381,1
OUT_05382,1
OUT_05383,1
OUT_05384,0
OUT_05385,1
OUT_05386,1
OUT_05387,0
OUT_05388,1
OUT_05389,1
OUT_05390,1
OUT_05391,1
OUT_05392,1
OUT_05393,1
OUT_05394,1
OUT_05395,1
OUT_05396,1
OUT_05397,1
OUT_05398,1
OUT_05399,1
OUT_05400,1
OUT_05401,1
OUT_05402,1
OUT_05403,0
OUT_05404,1
OUT_05405,1
OUT_05406,1
OUT_05407,0
OUT_05408,1
OUT_05409,1
OUT_05410,0
OUT_05411,1
OUT_05412,0
OUT_05413,1
OUT_05414,1
OUT_05415,1
OUT_05416,1
OUT_05417,1
OUT_05418,0
OUT_05419,1
OUT_05420,1
OUT_05421,1
OUT_05422,1
OUT_05423,1
OUT_05424,1
OUT_05425,1
OUT_05426,0
OUT_05427,0
OUT_05428,0
OUT_05429,1
OUT_05430,0
OUT_05431,1
OUT_05432,1
OUT_05433,1
OUT_05434,1
OUT_05435,1
OUT_05436,1
OUT_05437,1
OUT_05438,1
OUT_05439,1
OUT_05440,1
OUT_05441,1
OUT_05442,0
OUT_05443,1
OUT_05444,1
OUT_05445,1
OUT_05446,1
OUT_05447,1
OUT_05448,0
OUT_05449,1
OUT_05450,1
OUT_05451,1
OUT_05452,0
OUT_05453,0
OUT_05454,1
OUT_05455,1
OUT_05456,1
OUT_05457,1
OUT_05458,1
OUT_05459,0
OUT_05460,1
OUT_05461,1
OUT_05462,1
OUT_05463,1
OUT_05464,1
OUT_05465,0
OUT_05466,1
OUT_05467,1
OUT_05468,1
OUT_05469,1
OUT_05470,0
OUT_05471,1
OUT_05472,1
OUT_05473,1
OUT_05474,1
OUT_05475,1
OUT_05476,1
OUT_05477,1
OUT_05478,0
OUT_05479,1
OUT_05480,1
OUT_05481,1
OUT_05482,0
OUT_05483,0
OUT_05484,1
OUT_05485,0
OUT_05486,0
OUT_05487,1
OUT_05488,1
OUT_05489,1
OUT_05490,0
OUT_05491,1
OUT_05492,1
OUT_05493,0
OUT_05494,1
OUT_05495,0
OUT_05496,1
OUT_05497,0
OUT_05498,1
OUT_05499,1
OUT_05500,1
OUT_05501,0
OUT_05502,1
OUT_05503,1
OUT_05504,1
OUT_05505,1
OUT_05506,1
OUT_05507,1
OUT_05508,0
OUT_05509,1
OUT_05510,1
OUT_05511,0
OUT_05512,1
OUT_05513,1
OUT_05514,0
OUT_05515,1
OUT_05516,1
OUT_05517,1
OUT_05518,1
OUT_05519,1
OUT_05520,1
OUT_05521,1
OUT_05522,1
OUT_05523,0
OUT_05524,1
OUT_05525,1
OUT_05526,1
OUT_05527,1
OUT_05528,1
OUT_05529,1
OUT_05530,1
OUT_05531,1
OUT_05532,1
OUT_05533,1
OUT_05534,1
OUT_05535,1
OUT_05536,1
OUT_05537,0
OUT_05538,1
OUT_05539,1
OUT_05540,0
OUT_05541,1
OUT_05542,0
OUT_05543,0
OUT_05544,1
OUT_05545,1
OUT_05546,1
OUT_05547,1
OUT_05548,1
OUT_05549,1
OUT_05550,1
OUT_05551,0
OUT_05552,0
OUT_05553,1
OUT_05554,1
OUT_05555,0
OUT_05556,1
OUT_05557,1
OUT_05558,1
OUT_05559,1
OUT_05560,1
OUT_05561,1
OUT_05562,1
OUT_05563,1
OUT_05564,0
OUT_05565,0
OUT_05566,1
OUT_05567,1
OUT_05568,1
OUT_05569,0
OUT_05570,1
OUT_05571,0
OUT_05572,1
OUT_05573,1
OUT_05574,1
OUT_05575,0
OUT_05576,0
OUT_05577,0
OUT_05578,0
OUT_05579,0
OUT_05580,1
OUT_05581,1
OUT_05582,1
OUT_05583,1
OUT_05584,1
OUT_05585,1
OUT_05586,1
OUT_05587,1
OUT_05588,1
OUT_05589,1
OUT_05590,1
OUT_05591,1
OUT_05592,0
OUT_05593,0
OUT_05594,1
OUT_05595,1
OUT_05596,1
OUT_05597,0
OUT_05598,1
OUT_05599,1
OUT_05600,1
OUT_05601,1
OUT_05602,1
OUT_05603,1
OUT_05604,0
OUT_05605,1
OUT_05606,0
OUT_05607,1
OUT_05608,1
OUT_05609,1
OUT_05610,1
OUT_05611,1
OUT_05612,1
OUT_05613,0
OUT_05614,1
OUT_05615,1
OUT_05616,1
OUT_05617,1
OUT_05618,1
OUT_05619,0
OUT_05620,0
OUT_05621,0
OUT_05622,1
OUT_05623,1
OUT_05624,1
OUT_05625,1
OUT_05626,0
OUT_05627,1
OUT_05628,1
OUT_05629,1
OUT_05630,1
OUT_05631,1
OUT_05632,1
OUT_05633,1
OUT_05634,1
OUT_05635,1
OUT_05636,1
OUT_05637,1
OUT_05638,1
OUT_05639,0
OUT_05640,0
OUT_05641,1
OUT_05642,1
OUT_05643,1
OUT_05644,1
OUT_05645,1
OUT_05646,1
OUT_05647,1
OUT_05648,1
OUT_05649,1
OUT_05650,1
OUT_05651,1
OUT_05652,1
OUT_05653,1
OUT_05654,1
OUT_05655,0
OUT_05656,1
OUT_05657,0
OUT_05658,0
OUT_05659,1
OUT_05660,1
OUT_05661,1
OUT_05662,1
OUT_05663,1
OUT_05664,0
OUT_05665,1
OUT_05666,1
OUT_05667,1
OUT_05668,1
OUT_05669,1
OUT_05670,1
OUT_05671,1
OUT_05672,1
OUT_05673,1
OUT_05674,1
OUT_05675,1
OUT_05676,1
OUT_05677,1
OUT_05678,1
OUT_05679,1
OUT_05680,1
OUT_05681,1
OUT_05682,0
OUT_05683,1
OUT_05684,1
OUT_05685,1
OUT_05686,1
OUT_05687,1
OUT_05688,1
OUT_05689,1
OUT_05690,1
OUT_05691,0
OUT_05692,0
OUT_05693,1
OUT_05694,0
OUT_05695,1
OUT_05696,1
OUT_05697,1
OUT_05698,1
OUT_05699,0
OUT_05700,1
OUT_05701,1
OUT_05702,1
OUT_05703,0
OUT_05704,1
OUT_05705,1
OUT_05706,1
OUT_05707,1
OUT_05708,1
OUT_05709,1
OUT_05710,1
OUT_05711,0
OUT_05712,1
OUT_05713,1
OUT_05714,1
OUT_05715,1
OUT_05716,0
OUT_05717,1
OUT_05718,0
OUT_05719,1
OUT_05720,1
OUT_05721,1
OUT_05722,1
OUT_05723,1
OUT_05724,1
OUT_05725,1
OUT_05726,1
OUT_05727,0
OUT_05728,1
OUT_05729,1
OUT_05730,1
OUT_05731,1
OUT_05732,0
OUT_05733,0
OUT_05734,1
OUT_05735,1
OUT_05736,1
OUT_05737,1
OUT_05738,1
OUT_05739,1
OUT_05740,1
OUT_05741,1
OUT_05742,1
OUT_05743,0
OUT_05744,1
OUT_05745,1
OUT_05746,1
OUT_05747,1
OUT_05748,1
OUT_05749,1
OUT_05750,1
OUT_05751,1
OUT_05752,1
OUT_05753,1
OUT_05754,1
OUT_05755,1
OUT_05756,1
OUT_05757,0
OUT_05758,1
OUT_05759,1
OUT_05760,1
OUT_05761,1
OUT_05762,1
OUT_05763,1
OUT_05764,1
OUT_05765,1
OUT_05766,1
OUT_05767,1
OUT_05768,1
OUT_05769,1
OUT_05770,1
OUT_05771,1
OUT_05772,1
OUT_05773,1
OUT_05774,1
OUT_05775,1
OUT_05776,0
OUT_05777,0
OUT_05778,1
OUT_05779,1
OUT_05780,1
OUT_05781,1
OUT_05782,1
OUT_05783,1
OUT_05784,1
OUT_05785,1
OUT_05786,0
OUT_05787,1
OUT_05788,1
OUT_05789,1
OUT_05790,1
OUT_05791,1
OUT_05792,1
OUT_05793,1
OUT_05794,1
OUT_05795,1
OUT_05796,1
OUT_05797,1
OUT_05798,1
OUT_05799,1
OUT_05800,1
OUT_05801,1
OUT_05802,1
OUT_05803,0
OUT_05804,0
OUT_05805,1
OUT_05806,1
OUT_05807,1
OUT_05808,1
OUT_05809,1
OUT_05810,1
OUT_05811,1
OUT_05812,1
OUT_05813,0
OUT_05814,0
OUT_05815,1
OUT_05816,1
OUT_05817,1
OUT_05818,1
OUT_05819,1
OUT_05820,1
OUT_05821,1
OUT_05822,1
OUT_05823,1
OUT_05824,0
OUT_05825,0
OUT_05826,1
OUT_05827,1
OUT_05828,1
OUT_05829,1
OUT_05830,1
OUT_05831,1
OUT_05832,1
OUT_05833,1
OUT_05834,1
OUT_05835,1
OUT_05836,1
OUT_05837,1
OUT_05838,0
OUT_05839,1
OUT_05840,1
OUT_05841,1
OUT_05842,1
OUT_05843,0
OUT_05844,1
OUT_05845,1
OUT_05846,0
OUT_05847,0
OUT_05848,1
OUT_05849,0
OUT_05850,1
OUT_05851,1
OUT_05852,0
OUT_05853,1
OUT_05854,0
OUT_05855,1
OUT_05856,1
OUT_05857,1
OUT_05858,1
OUT_05859,1
OUT_05860,1
OUT_05861,1
OUT_05862,1
OUT_05863,1
OUT_05864,1
OUT_05865,1
OUT_05866,1
OUT_05867,1
OUT_05868,1
OUT_05869,1
OUT_05870,0
OUT_05871,1
OUT_05872,1
OUT_05873,1
OUT_05874,1
OUT_05875,1
OUT_05876,1
OUT_05877,1
OUT_05878,1
OUT_05879,0
OUT_05880,1
OUT_05881,1
OUT_05882,1
OUT_05883,1
OUT_05884,1
OUT_05885,1
OUT_05886,1
OUT_05887,1
OUT_05888,1
OUT_05889,1
OUT_05890,0
OUT_05891,1
OUT_05892,0
OUT_05893,1
OUT_05894,0
OUT_05895,1
OUT_05896,1
OUT_05897,1
OUT_05898,1
OUT_05899,0
OUT_05900,1
OUT_05901,1
OUT_05902,1
OUT_05903,0
OUT_05904,1
OUT_05905,1
OUT_05906,1
OUT_05907,1
OUT_05908,1
OUT_05909,0
OUT_05910,1
OUT_05911,1
OUT_05912,1
OUT_05913,1
OUT_05914,1
OUT_05915,1
OUT_05916,1
OUT_05917,1
OUT_05918,1
OUT_05919,1
OUT_05920,1
OUT_05921,1
OUT_05922,1
OUT_05923,1
OUT_05924,1
OUT_05925,1
OUT_05926,1
OUT_05927,0
OUT_05928,1
OUT_05929,1
OUT_05930,1
OUT_05931,1
OUT_05932,1
OUT_05933,1
OUT_05934,1
OUT_05935,1
OUT_05936,0
OUT_05937,0
OUT_05938,0
OUT_05939,1
OUT_05940,0
OUT_05941,1
OUT_05942,1
OUT_05943,0
OUT_05944,1
OUT_05945,1
OUT_05946,1
OUT_05947,0
OUT_05948,0
OUT_05949,1
OUT_05950,1
OUT_05951,1
OUT_05952,1
OUT_05953,1
OUT_05954,1
OUT_05955,1
OUT_05956,0
OUT_05957,1
OUT_05958,1
OUT_05959,1
OUT_05960,0
OUT_05961,1
OUT_05962,1
OUT_05963,1
OUT_05964,1
OUT_05965,1
OUT_05966,1
OUT_05967,1
OUT_05968,1
OUT_05969,1
OUT_05970,1
OUT_05971,1
OUT_05972,1
OUT_05973,1
OUT_05974,1
OUT_05975,1
OUT_05976,1
OUT_05977,1
OUT_05978,1
OUT_05979,1
OUT_05980,1
OUT_05981,0
OUT_05982,1
OUT_05983,1
OUT_05984,0
OUT_05985,1
OUT_05986,1
OUT_05987,1
OUT_05988,1
OUT_05989,1
OUT_05990,1
OUT_05991,1
OUT_05992,0
OUT_05993,1
