Outlet_ID,return_record_count,return_liters_abs,return_value_abs,return_month_count,return_sku_count
OUT_05009,1,6.128332385121736,2696.4764881388637,1,1
OUT_05010,1,11.364973074405729,1022.8897891173676,1,1
OUT_05015,1,34.19458084883812,22226.487945766414,1,1
OUT_05022,1,3.727255064690182,1376.1749866938371,1,1
OUT_05030,1,55.81730266160445,4688.610968509598,1,1
OUT_05046,1,64.99716504970877,16465.92851963338,1,1
OUT_05048,2,23.506151622218958,11710.658772935094,2,2
OUT_05051,1,5.563464459739118,1808.170431644411,1,1
OUT_05052,1,34.07041774001625,14990.973217656749,1,1
OUT_05065,1,9.215032319270442,3402.453595265807,1,1
OUT_05068,1,5.313378080541515,1594.0543172605703,1,1
OUT_05071,1,118.01292613394072,76708.36327460155,1,1
OUT_05080,2,19.475712324440586,6329.534641412391,2,1
OUT_05082,1,5.518847703021241,1931.5978684466245,1,1
OUT_05091,2,80.96385647824135,74704.98296234799,2,2
OUT_05093,1,23.066024437310844,2075.926751567001,1,1
OUT_05102,1,5.888182743382483,12954.00424762644,1,1
OUT_05106,1,3.30730167669541,992.1771800280214,1,1
OUT_05120,2,687.5037321912349,70788.31726356542,2,2
OUT_05124,1,4.945810164123171,1826.188909663981,1,1
OUT_05127,1,18.83893765768294,4772.516796624596,1,1
OUT_05129,1,6.304977946870451,2049.1228047675345,1,1
OUT_05130,2,498.22354811089104,79045.70781556208,2,2
OUT_05133,1,152.72804690481485,38691.09310769808,1,1
OUT_05134,1,5.840953510701786,12850.053897514432,1,1
OUT_05138,1,26.71609249622218,6768.091373325092,1,1
OUT_05139,1,7.585074853191107,2275.5267870265525,1,1
OUT_05141,1,26.03790634006955,2343.3830445293365,1,1
OUT_05145,1,3.0897304359054285,1081.453096149086,1,1
OUT_05148,1,3.0207666516552063,6645.7212240262525,1,1
OUT_05151,1,39.81526799775943,3344.5022800530965,1,1
OUT_05156,2,120.22546024033744,50086.20369245907,2,2
OUT_05157,2,228.0198102120407,62269.27147153774,2,2
OUT_05161,1,24.33199170054712,8516.185214897081,1,1
OUT_05168,2,63.26827382257785,62072.1339329765,2,2
OUT_05169,1,3.867619420915654,1428.034855826252,1,1
OUT_05172,2,36.85476732784588,9336.517266088043,2,1
OUT_05174,1,12.540779548783751,3762.194936452371,1,1
OUT_05176,2,190.28545091911278,21923.67801836793,2,2
OUT_05181,1,129.90404188908195,11691.413568893822,1,1
OUT_05182,1,2.895485535914832,6370.108186007135,1,1
OUT_05186,1,294.08884917389634,24703.47736541029,1,1
OUT_05191,1,3.200005461762619,7039.993899709301,1,1
OUT_05199,1,124.85424320728411,10487.774575861957,1,1
OUT_05200,1,4.170447231836649,1835.0386541675432,1,1
OUT_05201,1,28.61159471558583,12589.075282302902,1,1
OUT_05204,1,32.12484750041144,11243.72859816422,1,1
OUT_05205,2,234.55391309870168,138241.83878646547,2,2
OUT_05206,1,13.832851044481828,3504.346023947274,1,1
OUT_05211,1,23.80625925438595,2142.546770937203,1,1
OUT_05215,1,4.984397122601585,2193.1258572379143,1,1
OUT_05216,1,13.423289032830809,4698.14792387816,1,1
OUT_05221,1,4.246047909890493,9341.299573719816,1,1
OUT_05222,1,26.32863483548563,8556.826831532282,1,1
OUT_05224,1,12.691971265014876,1142.2550570418402,1,1
OUT_05225,1,9.536698126935482,3099.4141473732666,1,1
OUT_05230,1,66.1700349690001,29114.816399481708,1,1
OUT_05248,1,39.90327573073243,10108.811710163209,1,1
OUT_05257,1,184.1951090074712,15472.347379651706,1,1
OUT_05259,1,28.96093805981158,12742.825568101816,1,1
OUT_05267,1,12.502298328851428,5501.011974999401,1,1
OUT_05270,1,36.21992192005719,9175.667788417551,1,1
OUT_05272,3,216.6317018890202,44843.04329318878,3,2
OUT_05280,1,59.04705936156245,17714.15569743951,1,1
OUT_05281,2,22.409090967376443,7489.370075903701,2,2
OUT_05282,1,7.909841785914106,3480.3507010420653,1,1
OUT_05286,1,139.23542909343928,35273.00157187368,1,1
OUT_05290,1,9.97076969993762,3489.8058654988245,1,1
OUT_05291,1,4.565325703183205,1597.8706167966943,1,1
OUT_05297,1,61.74756335434719,22799.13169565032,1,1
OUT_05299,1,112.12676646926992,28405.42551408562,1,1
OUT_05300,1,60.677761317323046,15371.65400661538,1,1
OUT_05302,1,28.86101449606141,8658.313909173923,1,1
OUT_05326,1,6.768491535428075,2199.72070602252,1,1
OUT_05329,1,21.922151502853705,8094.316353242451,1,1
OUT_05331,1,13.61703074644517,8851.08944247227,1,1
OUT_05343,1,11.589800471496158,5099.518862302969,1,1
OUT_05344,1,3.785239310558111,8327.520796820227,1,1
OUT_05349,1,71.30911586281017,6417.817055332156,1,1
OUT_05351,1,92.19345349721586,59925.70527860001,1,1
OUT_05369,1,114.97935074423424,9658.258951995043,1,1
OUT_05373,1,10.425386009174304,3648.861727540423,1,1
OUT_05378,1,12.205135066659125,1098.447611916716,1,1
OUT_05384,1,19.376827841411156,8525.795823523827,1,1
OUT_05387,1,515.089799449708,43267.54573880991,1,1
OUT_05392,1,12.89496042150838,5673.771935372491,1,1
OUT_05395,1,5.414902890462596,1895.2179555253808,1,1
OUT_05397,1,62.91772403520439,5285.054512633198,1,1
OUT_05406,1,17.2941240282759,1556.518649335909,1,1
OUT_05407,1,91.86064084126126,23271.342808429523,1,1
OUT_05411,1,3.2732984700489816,1145.6918802578157,1,1
OUT_05412,1,87.91349246057447,22271.404433303094,1,1
OUT_05417,1,20.329906878445566,5150.216482112675,1,1
OUT_05418,1,13.209098215869249,4877.171358639884,1,1
OUT_05426,2,93.0705467626527,31338.652255378216,2,2
OUT_05453,1,40.8121490367148,17957.395132970905,1,1
OUT_05462,2,37.79898017016626,19630.93260342176,2,2
OUT_05466,2,127.8710837742394,25746.419412786257,2,2
OUT_05469,1,3.423930097092813,1264.2040065744654,1,1
OUT_05482,3,414.569749923388,47787.83014509443,3,3
OUT_05483,1,19.89899669507619,43777.744340900295,1,1
OUT_05485,1,285.87968424094447,72422.84868678275,1,1
OUT_05486,2,57.10806928546039,64207.30020079927,2,2
OUT_05487,2,128.40953259650826,13074.534447761605,2,2
OUT_05490,1,32.1293153218724,14136.912388155532,1,1
OUT_05495,1,42.51305690640521,13816.710657959182,1,1
OUT_05498,1,3.7031475464179744,1296.070904511787,1,1
OUT_05510,1,12.623672795430489,1136.1538864890597,1,1
OUT_05514,1,21.051955817868404,7773.075712928594,1,1
OUT_05518,1,20.057112637051524,13037.111192986406,1,1
OUT_05521,1,4.099829916566978,1513.7860724747704,1,1
OUT_05522,1,129.3576543608201,10866.062951624392,1,1
OUT_05523,2,27.955539547168115,26004.34416570779,2,2
OUT_05534,1,5.343226638378985,1602.9885053061903,1,1
OUT_05536,1,122.48441501541224,10288.738095361154,1,1
OUT_05552,1,30.929646629991502,9278.879185750457,1,1
OUT_05555,1,361.069604726521,30329.839814075065,1,1
OUT_05563,1,5.948979868026836,13087.761127133836,1,1
OUT_05566,1,4.735890097273126,1657.5364524154547,1,1
OUT_05571,1,15.576275988140292,34267.81731886509,1,1
OUT_05573,1,6.4176617406418455,14118.845661768684,1,1
OUT_05579,1,16.131909292555246,35490.1884205617,1,1
OUT_05591,1,23.493505131753597,2114.406701785659,1,1
OUT_05592,1,72.9263439499233,25524.25335494513,1,1
OUT_05597,2,90.62399187775318,33174.13283218492,2,2
OUT_05600,1,2.9774092436362403,1042.065576118742,1,1
OUT_05604,1,64.0798847462584,5767.231762899055,1,1
OUT_05607,1,10.590495855552025,3706.629029403398,1,1
OUT_05608,1,17.368205010927838,1563.1557431767133,1,1
OUT_05611,1,11.983434645976144,1078.537013622351,1,1
OUT_05617,1,6.686420673856441,2173.095254380144,1,1
OUT_05621,1,31.69573653631947,9508.699140699142,1,1
OUT_05622,1,6.497819856983876,1949.3476114101145,1,1
OUT_05626,1,27.97516440313284,9091.975447908377,1,1
OUT_05638,2,16.95073394315503,6035.495755354054,2,2
OUT_05641,2,110.03467022057825,9242.944332339213,2,1
OUT_05643,1,12.703967911346515,8257.532898136182,1,1
OUT_05645,1,11.514250174017334,5066.31083233618,1,1
OUT_05646,1,10.129736860645895,911.6950943566212,1,1
OUT_05652,1,126.0824780568689,10590.915216559772,1,1
OUT_05657,1,36.017289157564434,3241.58636690241,1,1
OUT_05661,1,7.233677776979852,2670.901214462184,1,1
OUT_05664,1,21.107945929765883,9287.493046242844,1,1
OUT_05677,1,6.317884041061514,2053.2889188337867,1,1
OUT_05685,1,8.425617800895758,2738.3611065930254,1,1
OUT_05692,1,92.40738408155885,23409.865181868656,1,1
OUT_05693,1,7.983425647853291,2947.737055032879,1,1
OUT_05696,1,7.381451527162374,664.3742107039948,1,1
OUT_05703,2,154.95824375632813,40890.98899867352,2,2
OUT_05706,1,18.34080660494678,4646.306861902844,1,1
OUT_05709,1,6.102773969105373,1983.3768751801704,1,1
OUT_05711,2,78.31864310342786,30514.574336804275,2,2
OUT_05714,1,8.231051748392003,2675.0806382110527,1,1
OUT_05734,1,3.176659849427262,1111.8006177587836,1,1
OUT_05748,1,50.17541213325033,4214.708458038282,1,1
OUT_05752,2,126.053011002562,13329.741994027887,2,2
OUT_05756,1,35.10950636288361,8894.406647816542,1,1
OUT_05757,1,44.76498567671303,14548.653311047809,1,1
OUT_05776,1,582.9372390897737,48966.711500672696,1,1
OUT_05777,1,63.30766609604455,41150.01217795528,1,1
OUT_05787,1,16.59829241406874,1493.860622833151,1,1
OUT_05788,1,4.343386820255749,1603.7458034092087,1,1
OUT_05792,2,148.06581445353618,33491.27797282661,2,2
OUT_05798,1,10.616061864488886,3184.848617279501,1,1
OUT_05804,1,18.094177758212894,5880.653269083447,1,1
OUT_05809,1,14.645951517410143,9519.878067222182,1,1
OUT_05813,1,27.44059678139704,12073.819514632964,1,1
OUT_05816,1,10.34964107174291,4553.82714116184,1,1
OUT_05818,1,24.69485166591809,16051.647185090327,1,1
OUT_05823,1,3.944726791612548,1456.5091547632426,1,1
OUT_05825,3,125.46368232978756,95923.78653251406,3,2
OUT_05829,1,114.89477584413235,9651.200982575758,1,1
OUT_05847,1,25.359267914986603,8241.776534768544,1,1
OUT_05849,2,36.7374646921385,80822.38422602142,2,1
OUT_05854,1,16.690758799246574,6162.777349899922,1,1
OUT_05863,1,10.684425122833812,961.6393631878408,1,1
OUT_05871,1,22.04130711322994,5583.833208494251,1,1
OUT_05884,1,8.342150183287195,18352.715367463858,1,1
OUT_05886,1,12.857905167043366,5657.455795141103,1,1
OUT_05890,1,54.08228777240297,35153.51152495663,1,1
OUT_05891,1,17.182840912270976,4352.977777740511,1,1
OUT_05893,1,12.808301940334156,5635.639990327215,1,1
OUT_05894,1,52.88866618765638,4759.953389115709,1,1
OUT_05901,1,2.564565789140101,5642.075362731764,1,1
OUT_05902,1,22.865732370110837,14862.754680047532,1,1
OUT_05908,1,12.400450908631054,8060.325622433691,1,1
OUT_05913,1,5.393771792069271,1887.7743530976445,1,1
OUT_05918,1,11.19725492183779,3359.149116867773,1,1
OUT_05923,1,4.570605302100452,1485.4591583383594,1,1
OUT_05925,1,20.923794416562085,1883.1253079904247,1,1
OUT_05926,1,3.141101471582185,6910.427242775192,1,1
OUT_05933,1,144.66780811023415,12152.081025510415,1,1
OUT_05936,4,343.8737199003758,178736.20312358055,2,4
OUT_05937,2,93.6360395960481,54392.90149887001,2,2
OUT_05947,1,29.02926461776746,63864.35876717561,1,1
OUT_05949,1,93.32722923162208,7839.507144100787,1,1
OUT_05954,1,96.94608872800276,8143.492600678969,1,1
OUT_05956,1,92.453154070618,23421.51236927881,1,1
OUT_05963,1,6.325183356634428,1897.56034568518,1,1
OUT_05965,1,26.93852652274152,2424.474582167625,1,1
OUT_05970,1,3.452214316026541,7594.902324833222,1,1
OUT_05971,1,8.00868098460267,2957.0178935981926,1,1
OUT_05981,1,107.3558915396629,9662.01773249251,1,1
OUT_05982,1,17.918047195956028,1612.6185839802731,1,1
OUT_05984,1,86.8912066176517,22012.404856689463,1,1
OUT_05986,1,13.17492497075388,8563.690821043818,1,1
OUT_05990,1,12.514275873033942,1126.293803337056,1,1
OUT_05998,1,10.296410886688887,3346.3566782598946,1,1
OUT_06006,1,11.37815870858309,3413.4790962079137,1,1
OUT_06007,1,4.731156634628836,1537.598498079735,1,1
OUT_06011,1,5.068738412455547,11151.202930488464,1,1
OUT_06012,1,23.93157496262395,7777.734662260976,1,1
OUT_06030,2,643.88154404423,54732.93026014693,2,2
OUT_06035,1,4.859933005040666,1579.492863910343,1,1
OUT_06037,1,113.6885097948406,9549.836209516803,1,1
OUT_06041,1,29.732901784632944,13082.435814289633,1,1
OUT_06047,2,314.5193407409013,31087.462166930876,2,2
OUT_06048,1,3.054010879330368,6718.774382503911,1,1
OUT_06052,1,13.70619733350036,6030.707663134594,1,1
OUT_06053,1,25.59432441256008,6483.879886167049,1,1
OUT_06061,1,17.993925380997904,5398.1423541164495,1,1
OUT_06062,1,39.22320905913888,17258.177729856932,1,1
OUT_06063,1,6.306018174498717,2207.1144410485845,1,1
OUT_06070,1,12.716465449926236,8265.662203339065,1,1
OUT_06072,1,55.943308716860045,36363.13468918696,1,1
OUT_06081,1,119.01510597861731,10711.40126391012,1,1
OUT_06084,1,4.536470539675777,1360.9589200485807,1,1
OUT_06086,2,136.1476225540113,34490.78952395583,2,1
OUT_06096,1,25.187299915121613,8815.56341345117,1,1
OUT_06107,1,43.21403229688763,3889.265702506046,1,1
OUT_06109,2,55.89873969360193,20801.46411355763,2,2
OUT_06119,1,35.73453229727472,13194.2844706729,1,1
OUT_06123,2,11.611854427412645,4008.578739746788,1,2
OUT_06126,1,3.548642876808261,1241.9848817417435,1,1
OUT_06128,1,9.667786306378948,3569.5950139561564,1,1
OUT_06133,1,4.55992230285777,1481.9612639567208,1,1
OUT_06141,1,4.886764175411964,1710.3784512031457,1,1
OUT_06155,3,326.5990587531227,75857.49845306989,3,3
OUT_06158,1,32.60240328480709,8259.245751544386,1,1
OUT_06164,1,7.0103259436563725,4556.710725294412,1,1
OUT_06165,1,34.015277741232474,8617.170766597417,1,1
OUT_06168,1,59.18311528786001,38469.00892462382,1,1
OUT_06169,1,4.815672009690527,1685.5262261884172,1,1
OUT_06173,1,4.516281105792761,1354.8692989742576,1,1
OUT_06181,1,18.18560584721126,4607.065539380831,1,1
OUT_06182,1,23.215772195933,10214.962566937009,1,1
OUT_06189,2,165.4266575786652,93409.27355423973,2,2
OUT_06200,2,14.03759017257698,11692.382232637,2,2
OUT_06208,1,10.833026696447638,975.006565703806,1,1
OUT_06209,1,11.345768702394317,3403.6863310849285,1,1
OUT_06213,1,17.162990465593854,1544.6508716483957,1,1
OUT_06214,1,5.3804490099918905,11836.9469400144,1,1
OUT_06221,1,5.615055885169395,1684.496239506522,1,1
OUT_06224,1,12.019149941880348,3605.7154754863495,1,1
OUT_06227,1,105.83329618691516,8889.985675253283,1,1
OUT_06229,1,19.27374128199465,1734.6301539040094,1,1
OUT_06231,1,38.51881240897892,3235.5513995760416,1,1
OUT_06236,1,27.6538671920962,17975.050462168947,1,1
OUT_06243,1,6.491677441856469,2856.2948515864327,1,1
OUT_06244,1,8.40145488768448,18483.230513974653,1,1
OUT_06255,1,31.52772788165861,10246.51481571226,1,1
OUT_06256,1,12.754271032211063,8290.253248483763,1,1
OUT_06257,1,38.68819505495517,13540.868375251532,1,1
OUT_06264,2,76.65876179185933,114388.59258245489,2,2
OUT_06270,2,9.93706484239515,8701.56070272106,2,2
OUT_06271,1,33.89024712101352,10167.043833594043,1,1
OUT_06274,1,6.014309192190391,2220.713573977317,1,1
OUT_06280,1,7.771398804911837,2869.459771102357,1,1
OUT_06281,1,9.787647168422527,3613.896488868604,1,1
OUT_06287,1,8.723155364150532,2616.922537242445,1,1
OUT_06293,1,10.614618092074098,3449.788172058591,1,1
OUT_06296,1,12.10300840516544,5325.290894486055,1,1
OUT_06310,1,2.4615738960663047,908.867648722564,1,1
OUT_06319,2,17.560562918299542,5858.552176185919,2,2
OUT_06320,1,35.4998656121206,3194.9455673766684,1,1
OUT_06327,2,61.985922634963266,22829.289567953332,1,2
OUT_06336,2,40.82027765063654,14613.613225721148,2,2
OUT_06340,1,31.73738050626352,10314.672098904912,1,1
OUT_06342,1,9.033338176177784,2935.840956927548,1,1
OUT_06356,1,33.350200082825594,12313.949969043684,1,1
OUT_06358,1,49.27984873865259,16015.97749202883,1,1
OUT_06363,1,14.86524003329464,1337.8472164730872,1,1
OUT_06369,1,111.79394932693612,9390.71999820672,1,1
OUT_06370,1,26.801622085815403,8040.526037013319,1,1
OUT_06376,1,8.884693042517485,2887.557351254355,1,1
OUT_06377,1,10.286644723927004,3600.368121101175,1,1
OUT_06386,1,143.90310449836846,36455.46414431716,1,1
OUT_06387,1,30.669555017120487,67472.99520476958,1,1
OUT_06392,1,598.985780544383,50314.78988137559,1,1
OUT_06396,1,5.143709324599835,1671.7027952203764,1,1
OUT_06397,1,5.1026240283766615,1658.388905807196,1,1
OUT_06399,1,5.237695124053512,1933.9607234898108,1,1
OUT_06402,2,129.32814934647342,72099.44127817202,2,2
OUT_06404,1,23.860379280555915,8351.092967903754,1,1
OUT_06406,1,39.685437985158266,17461.580119544436,1,1
OUT_06410,2,127.27525566201652,54257.93341969193,2,2
OUT_06417,2,75.88608103103351,70869.9108287616,2,2
OUT_06420,1,669.6940125147642,56254.303872813536,1,1
OUT_06424,1,12.352433821729315,3705.7418427066336,1,1
OUT_06427,1,13.615133784673146,29953.296827685077,1,1
OUT_06433,1,24.64686000254855,16020.43994281081,1,1
OUT_06436,1,12.24282888145349,4520.467303735562,1,1
OUT_06439,2,126.63902969733785,45830.66651747769,2,2
OUT_06446,1,51.188986119173485,4299.898860502231,1,1
OUT_06458,1,4.329472324982913,1515.338547434901,1,1
OUT_06461,1,12.667154487026243,8233.639443206086,1,1
OUT_06466,1,22.14467312400421,7750.653732478097,1,1
OUT_06469,1,14.878091503473826,1339.0774818157556,1,1
OUT_06476,1,28.228726435128905,18348.665025591872,1,1
OUT_06488,1,5.23819374290453,1571.4532054134406,1,1
OUT_06490,1,34.688786796153785,11273.88263158084,1,1
OUT_06492,1,11.67409022684858,3502.2304245350406,1,1
OUT_06496,3,83.52933015268108,12596.847825501758,3,3
OUT_06502,3,113.9699960753941,34135.982350034385,3,3
OUT_06506,1,6.690773108089095,2943.9567412956435,1,1
OUT_06507,2,663.7731507972285,55756.963710833836,2,1
OUT_06509,3,153.89543852126238,22771.91131818349,3,3
OUT_06511,1,3.913297446367202,1444.8619230879665,1,1
OUT_06512,1,14.268952612856962,4637.398340686772,1,1
OUT_06515,1,7.157699074478355,2642.890846513932,1,1
OUT_06517,1,59.515904930554726,4999.3128820398615,1,1
OUT_06518,1,62.27283428565587,40477.33259886686,1,1
OUT_06522,1,7.759658995695691,2327.875184987286,1,1
OUT_06528,1,4.704585885110553,1646.616307937973,1,1
OUT_06532,1,16.052402479629286,7063.031135302501,1,1
OUT_06534,1,11.755108865120777,3526.548826737731,1,1
OUT_06535,1,16.937728534573658,37263.00759681598,1,1
OUT_06540,1,12.24139564514807,4519.891134161068,1,1
OUT_06543,1,59.7148304576251,15127.779039088477,1,1
OUT_06548,2,8.484709460596754,3132.8213220188045,2,2
OUT_06550,1,13.960920978754755,6142.792820761249,1,1
OUT_06551,1,11.627226397479884,3488.145819321427,1,1
OUT_06556,1,143.38224847679146,12904.40824654249,1,1
OUT_06563,1,3.486831808891133,1220.3610480793327,1,1
OUT_06568,1,22.415519930729072,14570.137609799802,1,1
OUT_06571,1,8.732551915080432,3056.350290837864,1,1
OUT_06580,1,2.233428711252717,4913.520818989264,1,1
OUT_06587,2,262.1194523223398,22471.356613461412,2,2
OUT_06588,1,7.20935878975439,2343.012077577164,1,1
OUT_06589,1,43.241816751549,95131.96285841608,1,1
OUT_06594,1,12.935838412373505,1164.2246333456874,1,1
OUT_06596,2,33.600718451010096,5598.48350612126,2,2
OUT_06603,1,9.898455211729477,3464.4565191113816,1,1
OUT_06609,1,8.234988304707569,2882.231838107171,1,1
OUT_06614,1,4.983635340765662,2192.75640293479,1,1
OUT_06617,1,12.502432692696935,5501.023198267115,1,1
OUT_06620,1,58.29574349553289,4896.822759576569,1,1
OUT_06625,1,86.2131525239143,56038.543115714005,1,1
OUT_06626,1,11.08064763438533,3324.2077350471613,1,1
OUT_06629,1,14.427741571808662,31741.03106114317,1,1
OUT_06631,2,102.08938083230689,30648.925571010157,2,2
OUT_06638,1,12.12672037850718,1091.4191480504792,1,1
OUT_06641,1,59.61768752457572,5007.914867559721,1,1
OUT_06649,1,25.524498472309972,2297.234738123441,1,1
OUT_06657,1,30.081544187906896,19553.040809289192,1,1
OUT_06658,1,615.381144738691,51692.0354397605,1,1
OUT_06660,2,263.75482158153017,71335.38615439188,2,2
OUT_06663,1,35.41403428999151,11509.542190283251,1,1
OUT_06671,2,9.550027424094127,3526.1896483280248,2,1
OUT_06676,1,3.266207065890576,7185.673679675007,1,1
OUT_06678,1,115.44647547559182,9697.463770129294,1,1
OUT_06681,1,5.901223090721461,2596.5761217389268,1,1
OUT_06684,1,32.43151239885738,8215.980767661611,1,1
OUT_06687,1,5.268579949414746,1712.3241970760923,1,1
OUT_06689,1,4.923953531163674,1723.355634952744,1,1
OUT_06698,1,87.38748691187112,7864.845966987178,1,1
OUT_06699,1,125.84356564093422,81798.301304104,1,1
OUT_06709,1,3.9471037107048574,1457.3478339112946,1,1
OUT_06710,1,9.503970807747107,3088.800757571257,1,1
OUT_06711,2,260.0330086401851,22183.1365011348,2,2
OUT_06723,1,12.790304289695792,1151.0881683979485,1,1
OUT_06724,2,389.3786691195232,43542.279425296365,2,2
OUT_06725,1,55.574560153209895,5001.745733220992,1,1
OUT_06732,1,18.30157416656616,1647.0962212682807,1,1
OUT_06733,1,63.40797450854953,27899.54522479238,1,1
OUT_06735,2,13.919916568952797,4399.345383171492,2,2
OUT_06741,1,9.75771310731446,3415.2131463232868,1,1
OUT_06743,1,4.909393807058947,1595.5034128712773,1,1
OUT_06747,1,19.18115226104811,7082.247738099203,1,1
OUT_06748,1,9.176320865639008,4037.557691146472,1,1
OUT_06749,2,14.576439874821494,17194.946469492872,2,2
OUT_06765,1,7.708294526827543,2846.1632545197544,1,1
OUT_06766,1,37.20427904151618,24182.79263296024,1,1
OUT_06783,1,5.422751993818196,2385.962731983476,1,1
OUT_06789,1,8.470454208902984,5505.835879633902,1,1
OUT_06791,1,5.483581650475674,2024.682054799221,1,1
OUT_06797,2,527.6247340326855,62786.704955650974,2,2
OUT_06818,1,53.63765760477147,23600.52233870832,1,1
OUT_06826,1,31.356198335085733,13796.704897510735,1,1
OUT_06832,1,8.50211369965708,18704.61780346663,1,1
OUT_06837,1,6.560008054221552,2296.007591383948,1,1
OUT_06851,3,22.961853476714467,34831.07714204355,3,2
OUT_06852,2,10.664488748147555,4273.331128665393,2,2
OUT_06856,1,8.96988758756721,3139.480317471282,1,1
OUT_06863,1,62.92343630458513,40900.24521860552,1,1
OUT_06866,1,24.48235532685262,15913.515444427809,1,1
OUT_06870,1,60.88771133361627,5114.5546962018325,1,1
OUT_06873,1,10.58227378414332,952.3727793244968,1,1
OUT_06879,1,326.064637022154,27389.46936184984,1,1
OUT_06895,1,4.1236540391544265,1522.5301762875351,1,1
OUT_06905,1,5.837155166505064,2568.385853999283,1,1
OUT_06910,1,10.711764060576526,3749.1598695794246,1,1
OUT_06915,1,33.5378156798444,14756.65536219932,1,1
OUT_06940,1,57.3837589354284,17215.13331036711,1,1
OUT_06948,1,336.9094102622298,28300.37761598329,1,1
OUT_06952,1,22.3859503465534,8265.580434818945,1,1
OUT_06971,1,3.8558604686515343,1696.5508449218553,1,1
OUT_06973,1,2.3800751594717946,5236.1984678844165,1,1
OUT_06977,1,5.7953658318089065,12749.817061048769,1,1
OUT_06979,1,3.3620773878783816,1176.7467260612816,1,1
OUT_06981,1,108.58345637179458,70579.29545911614,1,1
OUT_06985,1,29.278126414398574,9515.349683149034,1,1
OUT_07007,1,8.339783268635076,2710.381758137447,1,1
OUT_07008,2,128.17547468890785,69690.36371169006,2,2
OUT_07013,1,30.18500767926765,66407.02921924595,1,1
OUT_07021,1,10.720687929995814,3958.372389436979,1,1
OUT_07026,2,1039.9554406017378,88003.15940284899,2,2
OUT_07032,1,10.017366589509075,22038.18966430817,1,1
OUT_07042,2,191.72075057199396,16209.35845263421,2,2
OUT_07051,1,117.17831315131497,9842.99402244165,1,1
OUT_07053,1,25.19174333526346,6381.868329195507,1,1
OUT_07056,2,321.6985786657885,35484.75931113543,2,2
OUT_07065,1,30.529309802874497,9158.83803344211,1,1
OUT_07068,1,30.71932089726259,67582.46433430277,1,1
OUT_07073,1,5.101880601234714,1883.7917197970123,1,1
OUT_07081,2,26.10628055790756,26531.356268742347,2,2
OUT_07106,1,67.52517549233475,5672.094761443264,1,1
OUT_07110,1,88.34295014656617,7420.79875387131,1,1
OUT_07114,1,13.142960523851166,4600.03280180296,1,1
OUT_07115,1,11.521014977850276,3744.319178108176,1,1
OUT_07120,1,40.680262074358936,10305.63068687569,1,1
OUT_07121,1,28.61227256832275,18597.92950010779,1,1
OUT_07132,1,23.839483085739687,2145.557063618348,1,1
OUT_07133,1,52.360557259046445,4398.287352942053,1,1
OUT_07137,1,3.8891370373677847,1435.9718036637034,1,1
OUT_07139,2,15.396948487426673,2707.8047277595674,2,2
OUT_07147,2,222.8001285593314,48731.99075491569,2,2
OUT_07150,3,211.61692807516343,84002.38233683867,3,2
OUT_07154,1,3.645092972196693,1345.8398235589643,1,1
OUT_07155,1,34.15261726655468,8651.99223740906,1,1
OUT_07161,1,639.0780174850125,53682.54574847469,1,1
OUT_07166,1,10.972260274937392,4051.292883772389,1,1
OUT_07168,1,4.284475809693446,1885.1339612088905,1,1
OUT_07169,1,12.83540896538814,3850.6134088494105,1,1
OUT_07183,1,29.30747084053024,12895.324805772978,1,1
OUT_07184,1,18.064904159132567,7948.5474038043485,1,1
OUT_07192,1,5.3298871026818855,11725.77522481256,1,1
OUT_07193,1,10.12079889938631,3289.288736418858,1,1
OUT_07202,1,3.054666573861924,6720.238104117496,1,1
OUT_07215,1,153.64570144435194,99869.75343076036,1,1
OUT_07231,1,41.178372826472646,3459.0224725965,1,1
OUT_07256,1,37.16571263125618,9415.309052496235,1,1
OUT_07260,1,10.391505454811009,2632.5111593480824,1,1
OUT_07262,1,23.58107434503873,5973.853273366711,1,1
OUT_07263,2,102.19755586463151,16469.997946190088,2,2
OUT_07266,2,229.74047992144452,29614.53466317986,2,2
OUT_07275,1,3.542458770349736,7793.390440065563,1,1
OUT_07277,1,62.28262359345784,5231.711841716381,1,1
OUT_07296,1,37.017320815002606,9377.730892426667,1,1
OUT_07297,1,15.88850059189664,4025.119938212536,1,1
OUT_07298,2,95.32282982335667,53873.69266540669,2,2
OUT_07299,1,3.379529478995497,7435.005652675087,1,1
OUT_07302,1,24.057938266588096,15637.700829827809,1,1
OUT_07307,1,27.756004206273992,12212.5992944165,1,1
OUT_07309,1,4.262472162002829,1385.259623945011,1,1
OUT_07316,2,92.52643530742928,87966.52951703165,2,2
OUT_07317,1,19.81386043654801,6439.523242081511,1,1
OUT_07318,1,4.684537739706251,1729.6267295073696,1,1
OUT_07321,2,178.08108067622743,29900.25814287439,2,2
OUT_07327,1,29.67143891850764,8901.466454762802,1,1
OUT_07330,1,12.489850078212427,4371.473043804516,1,1
OUT_07332,1,3.131687204801386,1096.115770508053,1,1
OUT_07333,1,27.236571969546866,2451.249515425086,1,1
OUT_07336,1,6.722648700998597,2016.82661097393,1,1
OUT_07339,1,3.577433966504632,7870.38829231171,1,1
OUT_07358,1,5.961893093674358,2201.350435612714,1,1
OUT_07369,1,11.887516401180177,7726.844230360737,1,1
