Outlet_ID,Year,Month,Distributor_ID,SKU_ID,Volume_Liters,Total_Bill_Value,_dq_rejection_reason,Price_Per_Liter
OUT_07746,2025,6,DIST_W_01,SKU_09,-9.382327077037983,-20641.1654548409,,2200.0048906158313
OUT_01854,2024,11,DIST_W_02,SKU_01,-32.47868710184618,-9743.600768461103,,299.99983490426405
OUT_08282,2024,11,DIST_W_01,SKU_08,-5.920423945177952,-2604.982198891299,,439.999267453304
OUT_09540,2023,7,DIST_C_03,SKU_07,-51.14298280624634,-33242.967886742204,,650.0005682633372
OUT_05068,2025,1,DIST_W_03,SKU_01,-5.313378080541515,-1594.0543172605703,,300.0076962522704
OUT_17604,2025,2,DIST_S_02,SKU_02,-119.58309371135245,-30294.35923665208,,253.33312842512728
OUT_06396,2025,1,DIST_W_03,SKU_04,-5.143709324599835,-1671.7027952203764,,324.9994682291713
OUT_08222,2023,12,DIST_W_01,SKU_02,-97.89804656601471,-24800.81989830872,,253.33314369643736
OUT_10015,2024,1,DIST_C_02,SKU_04,-4.682804754091857,-1521.896328423854,,324.996750525209
OUT_19303,2025,9,DIST_S_02,SKU_08,-48.98206593306051,-21552.061287764813,,439.9990257090855
OUT_03228,2025,1,DIST_W_01,SKU_09,-33.57359094376429,-73861.87955248535,,2199.9993886922575
OUT_10213,2025,4,DIST_C_01,SKU_09,-40.57862087376447,-89273.00377597341,,2200.000932848154
OUT_19006,2024,10,DIST_S_02,SKU_03,-9.71717555160105,-3401.0410548373607,,350.0030473646211
OUT_00352,2024,6,DIST_W_01,SKU_02,-61.00944717921863,-15455.771731265562,,253.3340727684907
OUT_00840,2025,6,DIST_W_01,SKU_05,-91.98998598870992,-8279.05676521449,,89.99954371371022
OUT_12360,2025,1,DIST_C_01,SKU_03,-24.56002599534189,-8596.055412049995,,350.001885734174
OUT_00354,2025,1,DIST_W_03,SKU_04,-23.191343774479115,-7537.16534162293,,324.99907788513724
OUT_18518,2025,4,DIST_S_01,SKU_01,-19.50197101711029,-5850.57210936451,,299.9990157011022
OUT_13420,2023,11,DIST_NW_02,SKU_04,-4.621465114695872,-1502.0024769285128,,325.0056940064896
OUT_00048,2023,9,DIST_W_01,SKU_07,-67.36359998283665,-43786.34635328266,,650.0000944789001
OUT_15790,2024,11,DIST_NW_01,SKU_02,-175.27167270273034,-44402.15569896137,,253.33332542714805
OUT_17088,2024,3,DIST_S_01,SKU_05,-56.58223582427245,-5092.413559811393,,90.00021801236187
OUT_19328,2023,11,DIST_S_02,SKU_05,-12.36074414370036,-1112.4430491588607,,89.99806453609155
OUT_03154,2025,2,DIST_W_01,SKU_06,-292.88237774537504,-24602.100294556825,,83.99993363870225
OUT_03572,2025,12,DIST_W_03,SKU_09,-19.986809611235262,-43970.97650617823,,2199.9997679199714
OUT_15056,2024,9,DIST_NW_02,SKU_01,-54.840740263688815,-4606.67173006164,,84.00090348728959
OUT_16718,2025,3,DIST_NW_02,SKU_06,-60.27224394556042,-5062.900634704431,,84.00053330148756
OUT_12692,2025,12,DIST_C_03,SKU_10,-10.325518333924492,-3812.5159298072335,,369.2324013682889
OUT_00212,2025,12,DIST_W_03,SKU_03,-35.59712950685071,-12459.023490203515,,350.00079115384176
OUT_05406,2023,6,DIST_W_03,SKU_05,-17.2941240282759,-1556.518649335909,,90.0027458338451
OUT_06698,2024,12,DIST_W_02,SKU_05,-87.38748691187112,-7864.845966987178,,89.99968124634078
OUT_08484,2023,2,DIST_W_03,SKU_06,-561.4736625770466,-47163.83696179269,,84.00008781412924
OUT_05890,2023,7,DIST_W_03,SKU_07,-54.08228777240297,-35153.51152495663,,650.000452512194
OUT_07115,2023,1,DIST_W_03,SKU_04,-11.521014977850276,-3744.319178108176,,324.9990721569945
OUT_11455,2023,8,DIST_C_01,SKU_07,-34.34082747235884,-22321.542009326477,,650.0001209141869
OUT_00605,2024,12,DIST_W_02,SKU_01,-8.151437368063556,-2445.480421741985,,300.0060371343968
OUT_13105,2024,9,DIST_NW_02,SKU_10,-19.98248017010803,-7378.107833740773,,369.22883300431096
OUT_19156,2024,9,DIST_S_01,SKU_10,-4.105419745757627,-1515.89018348694,,369.2412170651732
OUT_18531,2024,1,DIST_S_01,SKU_08,-15.271386669397648,-6719.36045779975,,439.9967470710885
OUT_10316,2025,6,DIST_C_01,SKU_07,-55.71250459528261,-36213.0780919853,,649.9991044210135
OUT_15861,2023,2,DIST_NW_01,SKU_01,-72.41037112163528,-21723.094445626288,,299.99976673418416
OUT_19482,2025,3,DIST_S_02,SKU_07,-22.67222243062288,-14736.910073846328,,649.9984780469294
OUT_14159,2023,7,DIST_NW_02,SKU_09,-6.135662677688234,-13498.452733611191,,2199.9991594546186
OUT_05286,2023,12,DIST_W_02,SKU_02,-139.23542909343928,-35273.00157187368,,253.33352151486085
OUT_14620,2025,6,DIST_NW_02,SKU_08,-5.318780570436127,-2340.2140236329165,,439.99070701294687
OUT_12630,2023,6,DIST_C_01,SKU_09,-6.065907408657028,-13344.976592630808,,2199.9967512833073
OUT_16733,2024,9,DIST_NW_01,SKU_01,-13.578763141202884,-8826.217982213513,,650.0016157901431
OUT_06895,2023,2,DIST_W_02,SKU_10,-4.1236540391544265,-1522.5301762875351,,369.2186982300137
OUT_10111,2023,11,DIST_C_01,SKU_06,-120.14194961901975,-10091.88997711962,,83.99971874205349
OUT_05693,2024,11,DIST_W_03,SKU_10,-7.983425647853291,-2947.737055032879,,369.2321047450994
OUT_04558,2024,2,DIST_W_02,SKU_05,-26.717224200143715,-2404.5341678781915,,89.99940075605824
OUT_05157,2025,9,DIST_W_03,SKU_03,-46.59588933133102,-16308.517773506062,,349.9990666030755
OUT_10096,2024,7,DIST_C_01,SKU_10,-19.82636024762508,-7320.528195970854,,369.2320781293052
OUT_03996,2025,7,DIST_W_01,SKU_10,-3.8465415248296457,-1420.2122296418338,,369.21796384473754
OUT_09707,2024,11,DIST_C_03,SKU_07,-109.22337630223495,-70995.1564935169,,649.9996511466949
OUT_02665,2023,4,DIST_W_03,SKU_04,-32.31484125642037,-10502.369383195906,,325.0014227165444
OUT_10413,2024,1,DIST_C_02,SKU_08,-5.937121205076537,-2612.374767105892,,440.00697928689414
OUT_12484,2025,8,DIST_C_03,SKU_06,-834.8561432609482,-70127.9518844265,,84.00004294213696
OUT_13783,2024,1,DIST_NW_02,SKU_06,-58.66024311185721,-4927.417889862113,,83.99927495128495
OUT_12464,2025,8,DIST_C_01,SKU_01,-15.523835188998111,-4657.158552699741,,300.0005150789229
OUT_18667,2025,4,DIST_S_02,SKU_01,-41.25542650158612,-12376.676019867216,,300.0011651652996
OUT_15673,2023,9,DIST_NW_01,SKU_02,-83.2570659433242,-21091.754462233446,,253.33290602134946
OUT_13664,2024,10,DIST_NW_02,SKU_09,-15.510550254066723,-34123.231495737884,,2200.0013498419303
OUT_05015,2024,4,DIST_W_02,SKU_07,-34.19458084883812,-22226.487945766414,,650.0003039669263
OUT_00077,2025,12,DIST_W_02,SKU_10,-33.33849529427204,-12309.598628270189,,369.23078020216246
OUT_07327,2023,11,DIST_W_02,SKU_01,-29.67143891850764,-8901.466454762802,,300.00117214438455
OUT_09690,2024,9,DIST_C_03,SKU_09,-3.219173285472692,-7082.179041184863,,2199.9993206780546
OUT_02995,2025,2,DIST_W_03,SKU_01,-4.355747428144603,-1524.516026311135,,350.00101623443436
OUT_05418,2023,6,DIST_W_01,SKU_10,-13.209098215869249,-4877.171358639884,,369.2281849173102
OUT_17989,2025,5,DIST_S_01,SKU_10,-26.13749491467804,-9650.78301195157,,369.23136832566064
OUT_03217,2025,5,DIST_W_03,SKU_09,-4.042574324323912,-8893.616945862806,,2199.988480694215
OUT_11949,2024,10,DIST_C_01,SKU_09,-33.33981791707315,-73347.6249672292,,2200.000766340966
OUT_02133,2025,9,DIST_W_03,SKU_09,-13.262952064218592,-29178.53955364192,,2200.0033938417932
OUT_15356,2025,6,DIST_NW_01,SKU_10,-44.27142453472512,-16346.338844185855,,369.23001723977274
OUT_10831,2025,9,DIST_C_03,SKU_03,-5.6866701208427815,-1990.3631966035,,350.00503885541406
OUT_00684,2024,7,DIST_W_03,SKU_09,-24.851371715394407,-54673.06292529958,,2200.0018168587394
OUT_19380,2024,4,DIST_S_01,SKU_10,-6.231377764930413,-2300.8107819881075,,369.2298667779133
OUT_02141,2024,10,DIST_W_02,SKU_08,-11.263373980949604,-4955.896827049825,,440.0010898538946
OUT_16414,2024,9,DIST_NW_02,SKU_03,-25.560836931750096,-8946.281725086614,,349.99956178954744
OUT_18962,2023,7,DIST_S_02,SKU_08,-12.13775103371796,-5340.575937246156,,439.9971561791266
OUT_04364,2023,10,DIST_W_01,SKU_02,-17.038515523226856,-4316.4061806631125,,253.33229146512207
OUT_18224,2024,7,DIST_S_02,SKU_04,-10.871381270597368,-3533.183170801372,,324.99855196479814
OUT_15462,2023,11,DIST_NW_01,SKU_09,-15.559799971062075,-34231.58823169004,,2200.001818490824
OUT_08470,2023,1,DIST_W_03,SKU_02,-38.27588312838056,-9696.591209811882,,253.33422555630375
OUT_12083,2024,9,DIST_C_02,SKU_09,-16.546023028408225,-36401.268749600335,,2200.00109313895
OUT_17532,2025,1,DIST_S_02,SKU_09,-23.36484513591376,-51402.635668545976,,2199.998988631675
OUT_00585,2023,4,DIST_W_02,SKU_09,-9.351786208224745,-20573.932304161972,,2200.0002829478212
OUT_09755,2024,8,DIST_C_03,SKU_06,-438.3720212981868,-36823.26235389168,,84.00002866251353
OUT_03552,2024,5,DIST_W_01,SKU_08,-7.282413344459637,-3204.226571544989,,439.9951527034265
OUT_16849,2023,9,DIST_NW_02,SKU_09,-2.9050123721789163,-6391.023081134906,,2199.99857568293
OUT_09806,2023,2,DIST_C_01,SKU_06,-340.47816374921695,-28600.137288819904,,83.99991639371522
OUT_11922,2024,4,DIST_C_01,SKU_10,-31.056554928611423,-11467.024845542734,,369.23042082103336
OUT_06532,2023,12,DIST_W_01,SKU_08,-16.052402479629286,-7063.031135302501,,439.99838306232243
OUT_02688,2025,4,DIST_W_01,SKU_08,-17.849659789406314,-7853.868824832087,,440.00103741435566
OUT_05199,2023,2,DIST_W_03,SKU_06,-124.85424320728411,-10487.774575861957,,84.00014534107632
OUT_11416,2024,4,DIST_C_02,SKU_01,-43.25460108809411,-12976.398852042345,,300.00042829233524
OUT_02016,2023,7,DIST_W_03,SKU_06,-353.4716691589511,-29691.65461466056,,84.00009733540668
OUT_10060,2023,9,DIST_C_02,SKU_04,-26.976561860771017,-8767.350704703551,,324.9988174902645
OUT_11458,2024,11,DIST_C_03,SKU_10,-26.185584361738336,-9668.544715867269,,369.2315810982887
OUT_03699,2025,11,DIST_W_01,SKU_06,-302.0552482438524,-25372.633484515776,,83.99997560721799
OUT_13526,2024,3,DIST_NW_01,SKU_06,-282.9348158835785,-23766.50206842182,,83.999920597263
OUT_16942,2023,6,DIST_NW_01,SKU_07,-26.7994541586594,-17419.67361232789,,650.0010600663398
OUT_10622,2024,7,DIST_C_03,SKU_10,-7.739501368985712,-2857.6620604836894,,369.23077136921495
OUT_12505,2025,9,DIST_C_01,SKU_09,-2.8814794915644044,-6339.238757938572,,2199.994404435928
OUT_11718,2023,5,DIST_C_03,SKU_03,-8.732855626923532,-3056.4920816802087,,349.9991540289519
OUT_14923,2025,5,DIST_NW_02,SKU_05,-23.88117853101667,-2149.3147734113804,,90.0003645389556
OUT_05891,2023,1,DIST_W_01,SKU_02,-17.182840912270976,-4352.977777740511,,253.332833607967
OUT_18050,2024,11,DIST_S_01,SKU_05,-58.70879980343511,-5283.7785284025895,,89.99977083662729
OUT_19481,2025,9,DIST_S_02,SKU_10,-5.958532287072543,-2200.056388771598,,369.22790425165203
OUT_17730,2025,2,DIST_S_01,SKU_09,-4.255961104320069,-9363.083867887064,,2199.992819103291
OUT_11028,2023,11,DIST_C_01,SKU_09,-6.381793643994824,-14039.994324661366,,2200.0075696387958
OUT_06832,2023,12,DIST_W_01,SKU_09,-8.50211369965708,-18704.61780346663,,2199.9961967364716
OUT_11111,2025,2,DIST_C_03,SKU_03,-4.150719294238113,-1452.79459315546,,350.01032114414
OUT_17876,2023,10,DIST_S_01,SKU_05,-19.2397866930448,-1731.6072358052834,,90.00137389419504
OUT_15760,2024,10,DIST_NW_02,SKU_06,-132.65530515534385,-11142.997281513852,,83.99963550997848
OUT_14664,2024,3,DIST_NW_01,SKU_08,-32.579449438705815,-14334.923549478724,,439.9989501494831
OUT_16215,2024,6,DIST_NW_01,SKU_08,-32.01561828916151,-14086.877400319414,,440.0001672024042
OUT_11201,2023,6,DIST_C_01,SKU_06,-107.67020736988884,-9044.292277846767,,83.99995225026476
OUT_02056,2024,6,DIST_W_01,SKU_03,-36.98413508600398,-12944.426205543785,,349.9994301730307
OUT_05703,2025,2,DIST_W_01,SKU_04,-22.81231123705212,-7413.985895534131,,324.99933121604164
OUT_13821,2025,3,DIST_NW_01,SKU_03,-19.42202192494376,-6797.7517866468215,,350.0022712834264
OUT_17188,2024,1,DIST_S_01,SKU_09,-4.133701585456108,-9094.142303114291,,2199.999713358809
OUT_15871,2024,1,DIST_NW_01,SKU_02,-188.6858920287555,-47800.387111361255,,253.33312733352918
OUT_11772,2024,7,DIST_C_03,SKU_02,-39.16132811290935,-9920.916158209711,,253.33451739955996
OUT_08555,2024,7,DIST_W_01,SKU_08,-28.63072920280151,-12597.533128171264,,440.00042887271616
OUT_02576,2025,3,DIST_W_01,SKU_01,-60.823618079011794,-18247.08201536322,,299.9999439635387
OUT_07297,2024,7,DIST_W_03,SKU_02,-15.88850059189664,-4025.119938212536,,253.33541796042127
OUT_10234,2024,12,DIST_C_02,SKU_05,-34.27678929474755,-3084.939911807809,,90.00084241497304
OUT_07150,2025,9,DIST_W_03,SKU_02,-97.6112866699115,-24728.152035491992,,253.33291752535007
OUT_07639,2023,9,DIST_W_02,SKU_09,-28.87310035669725,-63520.85649239408,,2200.0012367102836
OUT_10458,2024,7,DIST_C_02,SKU_01,-11.927709975311933,-3578.303716394812,,299.99922229843054
OUT_18072,2025,12,DIST_S_02,SKU_02,-124.08629005742696,-31435.19156993618,,253.33331793051448
OUT_16199,2025,6,DIST_NW_01,SKU_08,-60.22971869332719,-26501.031467372115,,439.999256883598
OUT_09647,2024,9,DIST_C_03,SKU_01,-10.484946701145557,-3145.5018907218696,,300.00170533801577
OUT_16083,2024,3,DIST_NW_01,SKU_06,-303.4614759617033,-25490.797812401142,,84.00011148570987
OUT_04736,2025,11,DIST_W_02,SKU_02,-40.87203543889114,-10354.241637976,,253.33315375146657
OUT_02808,2024,8,DIST_W_01,SKU_10,-7.500406216927256,-2769.3596213385167,,369.22795129262477
OUT_16347,2024,7,DIST_NW_01,SKU_01,-6.4946162490935935,-1948.357906830766,,299.9958476534598
OUT_01837,2025,10,DIST_W_02,SKU_04,-5.5117434445880775,-1791.35791565457,,325.0074923958018
OUT_09921,2023,2,DIST_C_03,SKU_10,-4.118118821399856,-1520.5735235466063,,369.2398372880664
OUT_07454,2025,9,DIST_W_02,SKU_07,-11.91647602388771,-7745.664347257752,,649.9962179868302
OUT_02793,2025,4,DIST_W_02,SKU_01,-15.837339229192851,-4751.193037180909,,299.99944867147065
OUT_02804,2025,2,DIST_W_01,SKU_03,-4.579870231823986,-1602.9268956971475,,349.9939549725546
OUT_02351,2024,6,DIST_W_01,SKU_07,-82.87335611551883,-53867.6951477598,,650.0001649827302
OUT_14532,2025,9,DIST_NW_02,SKU_01,-4.664482390784808,-1632.6182740146885,,350.0105986550841
OUT_10222,2024,12,DIST_C_03,SKU_03,-13.091254011966848,-4581.982580745494,,350.00333631576143
OUT_19977,2025,2,DIST_S_01,SKU_04,-58.80214588967571,-19110.69290197704,,324.99992326525677
OUT_13498,2024,3,DIST_NW_01,SKU_01,-12.156408589391411,-3646.9447767826846,,300.0018261943976
OUT_01802,2025,6,DIST_W_02,SKU_08,-17.34157846860818,-7630.295792014065,,440.0000729937282
OUT_00595,2023,5,DIST_W_03,SKU_04,-5.90507247209122,-1919.156161958247,,325.0012884733653
OUT_05643,2025,1,DIST_W_01,SKU_07,-12.703967911346515,-8257.532898136182,,649.9963598586382
OUT_04948,2024,3,DIST_W_02,SKU_04,-4.816233021876888,-1565.2888367022683,,325.00272092156257
OUT_01079,2025,7,DIST_W_01,SKU_03,-20.30764288823029,-7107.701636407816,,350.0013111086974
OUT_12875,2024,11,DIST_C_01,SKU_01,-27.99732276219489,-8399.219875672781,,300.00082318636356
OUT_04192,2025,11,DIST_W_01,SKU_10,-3.638224715275749,-1343.310674578816,,369.22146917937243
OUT_06851,2023,1,DIST_W_02,SKU_03,-8.478385925831898,-2967.469936065108,,350.00411187037827
OUT_05297,2023,12,DIST_W_02,SKU_10,-61.74756335434719,-22799.13169565032,,369.2312774321839
OUT_14281,2023,4,DIST_NW_01,SKU_03,-72.21289697873463,-25274.556429298387,,350.0005883539235
OUT_00118,2024,11,DIST_W_02,SKU_07,-63.27155488748372,-41126.48118662176,,649.9995339099424
OUT_17580,2024,9,DIST_S_02,SKU_05,-13.245603662579974,-1192.1145447721512,,90.00077120984545
OUT_00045,2025,11,DIST_W_03,SKU_03,-23.36631336411289,-8178.225041476938,,350.00065752937513
OUT_18609,2023,4,DIST_S_01,SKU_04,-7.011416969652806,-2278.7475708854868,,325.00528505842476
OUT_16075,2024,2,DIST_NW_02,SKU_07,-120.64451510962654,-78418.98114557301,,650.0003839736578
OUT_09871,2023,11,DIST_C_01,SKU_04,-9.747200942171547,-3167.850644875265,,325.00106068086353
OUT_00691,2024,9,DIST_W_01,SKU_01,-66.6870149701819,-20006.124387694985,,300.00029835853985
OUT_16240,2023,4,DIST_NW_01,SKU_02,-66.8141488103354,-16926.209520759912,,253.33271203990282
OUT_16142,2024,4,DIST_NW_02,SKU_05,-86.24386682513045,-7761.931984319564,,89.99981413238105
OUT_07387,2024,5,DIST_W_03,SKU_04,-3.0243774360680105,-982.9480807891985,,325.00840307389944
OUT_16321,2025,1,DIST_NW_02,SKU_05,-23.363073468366167,-2102.698682648136,,90.00094467430456
OUT_17736,2023,8,DIST_S_02,SKU_07,-68.92077789533532,-44798.47341752701,,649.9995325873862
OUT_06631,2025,9,DIST_W_01,SKU_05,-63.766436809907454,-5739.022065593454,,90.00067045775053
OUT_09022,2024,6,DIST_C_01,SKU_06,-116.9467039582384,-9823.487399554053,,83.99969445108957
OUT_11997,2025,3,DIST_C_01,SKU_09,-3.3582043915598563,-7388.0520394373025,,2200.000708118191
OUT_17613,2024,3,DIST_S_01,SKU_06,-132.3176452037631,-11114.700682153858,,84.00013970198555
OUT_04340,2025,12,DIST_W_02,SKU_07,-18.100365228950363,-11765.201262172392,,649.9980035405425
OUT_16894,2024,2,DIST_NW_02,SKU_02,-33.0304095739954,-8367.659942379512,,253.33200678708235
OUT_05482,2023,2,DIST_W_01,SKU_03,-22.50118859451095,-7875.391737328777,,349.99892135697837
OUT_02202,2024,5,DIST_W_01,SKU_05,-8.984627470128647,-808.6500048060814,,90.0037322075528
OUT_16961,2024,1,DIST_NW_01,SKU_03,-10.315344199141316,-3610.414674927249,,350.0042853856289
OUT_02470,2023,10,DIST_W_03,SKU_09,-6.337375000156505,-13942.218812727382,,2199.999023630931
OUT_18632,2023,11,DIST_S_02,SKU_03,-9.0695011568128,-3174.29039472284,,349.9961397919208
OUT_00212,2025,9,DIST_W_03,SKU_07,-67.07690381636606,-43599.99207592184,,650.0000685076925
OUT_08226,2024,1,DIST_W_03,SKU_04,-43.021920964753406,-13982.169987940948,,325.00106165403747
OUT_08285,2025,2,DIST_W_01,SKU_08,-5.178036721422216,-2278.307089094081,,439.9943862252708
OUT_00308,2024,12,DIST_W_02,SKU_02,-132.55064459708333,-33579.471062690485,,253.3331404367186
OUT_03493,2024,8,DIST_W_01,SKU_10,-43.720454771193616,-16142.968546194605,,369.23148742795854
OUT_02272,2023,3,DIST_W_03,SKU_04,-8.82791181882219,-2869.097847757543,,325.00300259459715
OUT_19407,2025,3,DIST_S_02,SKU_03,-22.76327833626741,-7967.132998854128,,349.9993665745658
OUT_06660,2023,3,DIST_W_01,SKU_03,-46.732585968402375,-16356.374643134592,,349.9993485101325
OUT_06490,2023,4,DIST_W_02,SKU_04,-34.688786796153785,-11273.88263158084,,325.0007761248907
OUT_15589,2025,1,DIST_NW_02,SKU_07,-14.379437338281337,-9346.680452387149,,650.0032117045469
OUT_19121,2023,8,DIST_S_02,SKU_06,-606.0579523338532,-50908.86902348496,,84.00000169528555
OUT_05407,2023,7,DIST_W_02,SKU_02,-91.86064084126126,-23271.342808429523,,253.33312064133435
OUT_02074,2025,8,DIST_W_03,SKU_08,-6.364540006883939,-2800.3515705177924,,439.9927673467225
OUT_11438,2023,9,DIST_C_03,SKU_06,-321.4241251636236,-26999.65495373005,,84.00008848117935
OUT_06837,2024,6,DIST_W_01,SKU_03,-6.560008054221552,-2296.007591383948,,350.0007275000831
OUT_16989,2025,10,DIST_NW_01,SKU_10,-8.44431505961684,-3117.9293777416283,,369.2341363069776
OUT_02243,2025,3,DIST_W_02,SKU_10,-22.798928710463134,-8418.070094285265,,369.2309494534255
OUT_16770,2024,12,DIST_NW_01,SKU_03,-11.86463979679982,-4152.658996556249,,350.00295564609735
OUT_03595,2024,10,DIST_W_03,SKU_07,-28.905674572035394,-18788.66853245177,,649.9993101918038
OUT_07858,2023,4,DIST_W_02,SKU_08,-44.03857601697919,-19376.946882188804,,439.99939677245624
OUT_16787,2025,3,DIST_NW_02,SKU_06,-282.5056984683719,-23730.48688911782,,84.00002908888077
OUT_18142,2025,4,DIST_S_01,SKU_01,-17.088818586567065,-1537.9618501504249,,89.99813780920842
OUT_11373,2025,5,DIST_C_03,SKU_10,-7.65351682899403,-2825.9218699551616,,369.23180978052386
OUT_11987,2023,4,DIST_C_02,SKU_02,-61.35579464771478,-15543.443384116508,,253.3329325023326
OUT_12494,2024,10,DIST_C_03,SKU_07,-115.0558377884985,-74786.29144035786,,649.9999728639049
OUT_02025,2025,4,DIST_W_03,SKU_01,-90.24459266673142,-27073.341123829174,,299.99959359127047
OUT_16639,2024,9,DIST_NW_01,SKU_04,-51.66188209823953,-16790.1366061934,,325.00048244981673
OUT_18897,2023,7,DIST_S_02,SKU_02,-34.727358188550625,-8797.562757040134,,253.33233554001325
OUT_05248,2024,9,DIST_W_02,SKU_02,-39.90327573073243,-10108.811710163209,,253.33287869340694
OUT_14364,2023,12,DIST_NW_02,SKU_02,-113.7721392688503,-28822.240915262617,,253.33303127186485
OUT_00871,2024,1,DIST_W_03,SKU_08,-32.56695863027486,-14329.42470064512,,439.9988609106475
OUT_05711,2025,3,DIST_W_01,SKU_01,-28.18343536069136,-8455.064772375737,,300.0012122073797
OUT_19701,2025,10,DIST_S_02,SKU_03,-5.726492728309887,-2004.30327699332,,350.00538236689044
OUT_12950,2024,1,DIST_C_02,SKU_06,-120.55860793196956,-10126.879252196884,,83.9996365743657
OUT_00055,2023,12,DIST_W_01,SKU_05,-77.31849672128581,-6958.64493841085,,89.99974434959665
OUT_06512,2025,12,DIST_W_03,SKU_04,-14.268952612856962,-4637.398340686772,,324.9992109798073
OUT_01760,2024,6,DIST_W_01,SKU_01,-33.74863932471372,-10124.5445682578,,299.9986005611704
OUT_15935,2023,2,DIST_NW_01,SKU_04,-10.64602384927124,-3459.948087436478,,324.9990922830146
OUT_11296,2023,9,DIST_C_02,SKU_10,-21.192213908180623,-7824.804121371275,,369.2301406202182
OUT_09636,2023,8,DIST_C_02,SKU_10,-31.963643702025905,-11801.954154772202,,369.2305628480077
OUT_12224,2024,3,DIST_C_01,SKU_10,-23.68581224229917,-8745.573919711933,,369.23259503398833
OUT_00016,2023,4,DIST_W_03,SKU_06,-374.1745981110672,-31430.688267601672,,84.00005886629434
OUT_15659,2025,4,DIST_NW_01,SKU_02,-59.111583536634384,-14974.962625318316,,253.33380920234674
OUT_19359,2023,11,DIST_S_01,SKU_05,-13.232979165153754,-1190.929424205669,,89.99707543874392
OUT_01041,2025,6,DIST_W_03,SKU_09,-3.71615582453054,-8175.569923448834,,2200.0072950336116
OUT_09044,2024,6,DIST_C_02,SKU_05,-24.793702851084632,-2231.480379472181,,90.00190059850468
OUT_15198,2025,10,DIST_NW_01,SKU_02,-94.16740154837508,-23855.74488898009,,253.33336692661175
OUT_07668,2023,12,DIST_W_01,SKU_02,-24.6175512865204,-6236.491081084216,,253.33515135191664
OUT_05048,2025,3,DIST_W_02,SKU_09,-2.9567735104315656,-6504.865428823651,,2199.9877250909935
OUT_12423,2023,9,DIST_C_01,SKU_10,-6.997709957250125,-2583.81753567632,,369.2375865048967
OUT_14108,2023,10,DIST_NW_01,SKU_06,-55.42172153875599,-4655.381622334321,,83.99922436690906
OUT_10644,2025,12,DIST_C_02,SKU_09,-20.80881748403921,-45779.4053677132,,2200.0003317260553
OUT_11168,2024,8,DIST_C_01,SKU_05,-158.12254490993368,-14231.052644173004,,90.00014926574187
OUT_03989,2024,10,DIST_W_02,SKU_08,-6.623364968030129,-2914.307086275958,,440.00400103917406
OUT_16717,2024,6,DIST_NW_01,SKU_09,-5.813042622232638,-12788.72211565254,,2200.0048764033877
OUT_11686,2023,7,DIST_C_01,SKU_03,-24.91672427484857,-8720.890402239766,,350.0014811755494
OUT_15532,2025,8,DIST_NW_01,SKU_02,-80.47590386960192,-20387.265763654428,,253.3337904062397
OUT_12087,2024,4,DIST_C_03,SKU_08,-9.725043112668986,-4278.983599401177,,439.99636298032135
OUT_00614,2025,9,DIST_W_02,SKU_10,-20.76063632287373,-7665.47380653735,,369.23115878156665
OUT_09358,2025,9,DIST_C_02,SKU_04,-4.322164053036518,-1404.6596698998692,,324.9899015084889
OUT_06540,2024,5,DIST_W_01,SKU_10,-12.24139564514807,-4519.891134161068,,369.2300506562376
OUT_08227,2025,5,DIST_W_02,SKU_07,-38.90967024643525,-25291.31561418909,,650.0007698344907
OUT_19830,2024,8,DIST_S_02,SKU_10,-8.659215524555893,-3197.241429398074,,369.2299169978278
OUT_03074,2025,3,DIST_W_03,SKU_10,-7.115696352846524,-2627.338489660614,,369.23139484578877
OUT_03492,2023,11,DIST_W_03,SKU_01,-25.49769235406136,-7649.265058675646,,299.99832739597883
OUT_11054,2023,2,DIST_C_03,SKU_04,-8.986672774465486,-2920.6265471438664,,324.9953147779525
OUT_00428,2024,8,DIST_W_03,SKU_06,-556.0519295200828,-46708.35304299167,,83.9999837484688
OUT_18836,2023,6,DIST_S_01,SKU_04,-2.460530807779713,-799.7034494115879,,325.01257325577205
OUT_18240,2023,9,DIST_S_01,SKU_02,-87.72600681332527,-22223.95111704137,,253.33366836509913
OUT_18111,2024,9,DIST_S_02,SKU_03,-5.054949026130372,-1769.2189457334348,,349.99738604442354
OUT_10962,2023,1,DIST_C_01,SKU_03,-50.84344846372857,-17795.206978133436,,350.00000031131714
OUT_05714,2024,2,DIST_W_03,SKU_04,-8.231051748392003,-2675.0806382110527,,324.9986417268789
OUT_05176,2025,6,DIST_W_03,SKU_06,-169.46126338555896,-14234.697958999395,,83.9997157734659
OUT_05923,2024,1,DIST_W_03,SKU_04,-4.570605302100452,-1485.4591583383594,,325.0027206802799
OUT_17533,2025,2,DIST_S_01,SKU_07,-18.712019713761197,-12162.76591602972,,649.9974937010662
OUT_12054,2023,3,DIST_C_01,SKU_03,-9.325586029317725,-3263.9793650321512,,350.0026008843703
OUT_16507,2025,9,DIST_NW_01,SKU_08,-6.973232013028559,-3068.261194784898,,440.00560845419443
OUT_06035,2025,3,DIST_W_03,SKU_04,-4.859933005040666,-1579.492863910343,,325.00301182590607
OUT_13883,2023,5,DIST_NW_01,SKU_03,-53.69693298088445,-18793.945069783123,,350.00034501921317
